,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_normalization,config/batch_size,config/context_length,config/epochs,config/num_batches_per_epoch,config/num_hidden_dimensions,config/prediction_length,logdir
0,403.0010818561001,3222.221992492676,False,,,1,4a481_00000,e9fd1ec08aec467295665f1f9c9f6335,2023-06-03_11-27-06,1685784426,3222.221992492676,1974403,econ-stat-rr01,172.22.1.197,3222.221992492676,0,1,0.0058004856109619,True,124,52,100,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00000_0_batch_normalization=True,batch_size=124,context_length=52,epochs=100,num_batches_per_epoch=100,num_hidd_2023-06-03_10-33-19"
1,407.1287843239486,3358.50270152092,False,,,1,4a481_00001,651d9e76d8c442ac9f82c19c9b0c4d76,2023-06-03_11-29-28,1685784568,3358.50270152092,1974513,econ-stat-rr01,172.22.1.197,3358.50270152092,0,1,0.0062038898468017,False,124,52,100,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00001_1_batch_normalization=False,batch_size=124,context_length=52,epochs=100,num_batches_per_epoch=100,num_hid_2023-06-03_10-33-24"
2,419.64430396246087,3286.386824607849,False,,,1,4a481_00002,9cc8de1525244fd7a685cf1b548b2176,2023-06-03_11-28-22,1685784502,3286.386824607849,1974629,econ-stat-rr01,172.22.1.197,3286.386824607849,0,1,0.0069127082824707,True,124,104,100,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00002_2_batch_normalization=True,batch_size=124,context_length=104,epochs=100,num_batches_per_epoch=100,num_hid_2023-06-03_10-33-30"
3,415.6031890858533,3102.62984085083,False,,,1,4a481_00003,037bcd787e5b47d0a4477331f4f4d9a3,2023-06-03_11-25-24,1685784324,3102.62984085083,1974743,econ-stat-rr01,172.22.1.197,3102.62984085083,0,1,0.006840705871582,False,124,104,100,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00003_3_batch_normalization=False,batch_size=124,context_length=104,epochs=100,num_batches_per_epoch=100,num_hi_2023-06-03_10-33-35"
4,411.67602971845673,6649.793723344803,False,,,1,4a481_00004,300737f756914149b3eb2e765aa38fa0,2023-06-03_12-24-37,1685787877,6649.793723344803,1974866,econ-stat-rr01,172.22.1.197,6649.793723344803,0,1,0.0068016052246093,True,124,52,200,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00004_4_batch_normalization=True,batch_size=124,context_length=52,epochs=200,num_batches_per_epoch=100,num_hidd_2023-06-03_10-33-41"
5,414.8851885644769,6157.787646532059,False,,,1,4a481_00005,1fee49fc6f3e47ab8b69983a881ac13b,2023-06-03_12-16-31,1685787391,6157.787646532059,1974985,econ-stat-rr01,172.22.1.197,6157.787646532059,0,1,0.0073728561401367,False,124,52,200,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00005_5_batch_normalization=False,batch_size=124,context_length=52,epochs=200,num_batches_per_epoch=100,num_hid_2023-06-03_10-33-47"
6,412.4385210288495,6668.666815280914,False,,,1,4a481_00006,1a367d2f4cfe4b719a166375e6e3a715,2023-06-03_12-25-08,1685787908,6668.666815280914,1975113,econ-stat-rr01,172.22.1.197,6668.666815280914,0,1,0.0064043998718261,True,124,104,200,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00006_6_batch_normalization=True,batch_size=124,context_length=104,epochs=200,num_batches_per_epoch=100,num_hid_2023-06-03_10-33-53"
7,416.9518465415364,6214.672338724136,False,,,1,4a481_00007,04b88700326f4db9b7024d52993a035b,2023-06-03_12-17-41,1685787461,6214.672338724136,1975232,econ-stat-rr01,172.22.1.197,6214.672338724136,0,1,0.0065088272094726,False,124,104,200,100,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00007_7_batch_normalization=False,batch_size=124,context_length=104,epochs=200,num_batches_per_epoch=100,num_hi_2023-06-03_10-34-00"
8,416.9324904414321,1980.0225384235384,False,,,1,4a481_00008,037bcd787e5b47d0a4477331f4f4d9a3,2023-06-03_11-58-24,1685786304,1980.0225384235384,1974743,econ-stat-rr01,172.22.1.197,1980.0225384235384,0,1,0.006840705871582,True,124,52,100,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00008_8_batch_normalization=True,batch_size=124,context_length=52,epochs=100,num_batches_per_epoch=60,num_hidde_2023-06-03_11-25-24"
9,411.7939042405283,2009.4697148799896,False,,,1,4a481_00009,e9fd1ec08aec467295665f1f9c9f6335,2023-06-03_12-00-36,1685786436,2009.4697148799896,1974403,econ-stat-rr01,172.22.1.197,2009.4697148799896,0,1,0.0058004856109619,False,124,52,100,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00009_9_batch_normalization=False,batch_size=124,context_length=52,epochs=100,num_batches_per_epoch=60,num_hidd_2023-06-03_11-27-07"
10,405.7327250608273,2014.0352356433868,False,,,1,4a481_00010,9cc8de1525244fd7a685cf1b548b2176,2023-06-03_12-01-56,1685786516,2014.0352356433868,1974629,econ-stat-rr01,172.22.1.197,2014.0352356433868,0,1,0.0069127082824707,True,124,104,100,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00010_10_batch_normalization=True,batch_size=124,context_length=104,epochs=100,num_batches_per_epoch=60,num_hid_2023-06-03_11-28-22"
11,402.00867222801537,2048.0453305244446,False,,,1,4a481_00011,651d9e76d8c442ac9f82c19c9b0c4d76,2023-06-03_12-03-37,1685786617,2048.0453305244446,1974513,econ-stat-rr01,172.22.1.197,2048.0453305244446,0,1,0.0062038898468017,False,124,104,100,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00011_11_batch_normalization=False,batch_size=124,context_length=104,epochs=100,num_batches_per_epoch=60,num_hi_2023-06-03_11-29-29"
12,403.5362052485228,3886.185730934143,False,,,1,4a481_00012,037bcd787e5b47d0a4477331f4f4d9a3,2023-06-03_13-03-10,1685790190,3886.185730934143,1974743,econ-stat-rr01,172.22.1.197,3886.185730934143,0,1,0.006840705871582,True,124,52,200,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00012_12_batch_normalization=True,batch_size=124,context_length=52,epochs=200,num_batches_per_epoch=60,num_hidd_2023-06-03_11-58-24"
13,405.8420142509559,3838.974283695221,False,,,1,4a481_00013,e9fd1ec08aec467295665f1f9c9f6335,2023-06-03_13-04-35,1685790275,3838.974283695221,1974403,econ-stat-rr01,172.22.1.197,3838.974283695221,0,1,0.0058004856109619,False,124,52,200,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00013_13_batch_normalization=False,batch_size=124,context_length=52,epochs=200,num_batches_per_epoch=60,num_hid_2023-06-03_12-00-36"
14,403.1389164059785,3812.278760910034,False,,,1,4a481_00014,9cc8de1525244fd7a685cf1b548b2176,2023-06-03_13-05-28,1685790328,3812.278760910034,1974629,econ-stat-rr01,172.22.1.197,3812.278760910034,0,1,0.0069127082824707,True,124,104,200,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00014_14_batch_normalization=True,batch_size=124,context_length=104,epochs=200,num_batches_per_epoch=60,num_hid_2023-06-03_12-01-56"
15,421.3810001737921,4281.153869390488,False,,,1,4a481_00015,651d9e76d8c442ac9f82c19c9b0c4d76,2023-06-03_13-14-58,1685790898,4281.153869390488,1974513,econ-stat-rr01,172.22.1.197,4281.153869390488,0,1,0.0062038898468017,False,124,104,200,60,"[140, 140]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00015_15_batch_normalization=False,batch_size=124,context_length=104,epochs=200,num_batches_per_epoch=60,num_hi_2023-06-03_12-03-37"
16,397.9476538060479,3209.0144765377045,False,,,1,4a481_00016,1fee49fc6f3e47ab8b69983a881ac13b,2023-06-03_13-10-00,1685790600,3209.0144765377045,1974985,econ-stat-rr01,172.22.1.197,3209.0144765377045,0,1,0.0073728561401367,True,124,52,100,100,"[40, 40]",4,"/home/reffert/ray_results/objectiveFNN_2023-06-03_10-33-04/objectiveFNN_4a481_00016_16_batch_normalization=True,batch_size=124,context_length=52,epochs=100,num_batches_per_epoch=100,num_hid_2023-06-03_12-16-31"
