,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_normalization,config/batch_size,config/context_length,config/epochs,config/num_batches_per_epoch,config/num_hidden_dimensions,config/prediction_length,logdir
0,617.333924226625,506.5870327949524,False,,,1,8360b_00000,11b6c61ff25043aeae16e2c1894a9830,2023-05-30_12-06-57,1685441217,506.5870327949524,2449553,econ-stat-rr01,172.22.1.197,506.5870327949524,0,1,0.0357415676116943,True,32,4,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00000_0_batch_normalization=True,batch_size=32,context_length=4,epochs=100,num_batches_per_epoch=30,num_hidden__2023-05-30_11-58-23"
1,495.2236835245048,699.0150806903839,False,,,1,8360b_00001,5c0fe8669e3d4afda71b73e9f65cc428,2023-05-30_12-10-17,1685441417,699.0150806903839,2450000,econ-stat-rr01,172.22.1.197,699.0150806903839,0,1,0.0728480815887451,False,32,4,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00001_1_batch_normalization=False,batch_size=32,context_length=4,epochs=100,num_batches_per_epoch=30,num_hidden_2023-05-30_11-58-31"
2,435.11082725060834,658.2925350666046,False,,,1,8360b_00002,0fd711d592cf4bcc84cd8b4f1b1843ff,2023-05-30_12-09-45,1685441385,658.2925350666046,2450432,econ-stat-rr01,172.22.1.197,658.2925350666046,0,1,0.0169074535369873,True,32,52,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00002_2_batch_normalization=True,batch_size=32,context_length=52,epochs=100,num_batches_per_epoch=30,num_hidden_2023-05-30_11-58-38"
3,413.83054396941264,669.9109523296356,False,,,1,8360b_00003,c71083d1264947aeab577d4081801107,2023-05-30_12-10-05,1685441405,669.9109523296356,2450912,econ-stat-rr01,172.22.1.197,669.9109523296356,0,1,0.0551702976226806,False,32,52,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00003_3_batch_normalization=False,batch_size=32,context_length=52,epochs=100,num_batches_per_epoch=30,num_hidde_2023-05-30_11-58-47"
4,445.6912843239485,694.7013549804688,False,,,1,8360b_00004,73cc153f7989498192269669800d84b3,2023-05-30_12-10-40,1685441440,694.7013549804688,2451406,econ-stat-rr01,172.22.1.197,694.7013549804688,0,1,0.0113635063171386,True,32,104,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00004_4_batch_normalization=True,batch_size=32,context_length=104,epochs=100,num_batches_per_epoch=30,num_hidde_2023-05-30_11-58-55"
5,440.207807612096,616.2740442752838,False,,,1,8360b_00005,05ab7570322d4d60a3b989bfb4f7be12,2023-05-30_12-09-30,1685441370,616.2740442752838,2451908,econ-stat-rr01,172.22.1.197,616.2740442752838,0,1,0.0523076057434082,False,32,104,100,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00005_5_batch_normalization=False,batch_size=32,context_length=104,epochs=100,num_batches_per_epoch=30,num_hidd_2023-05-30_11-59-05"
6,576.9141944734099,1533.0330572128296,False,,,1,8360b_00006,80153728c76a46478959ed87144def84,2023-05-30_12-24-57,1685442297,1533.0330572128296,2452391,econ-stat-rr01,172.22.1.197,1533.0330572128296,0,1,0.0607044696807861,True,32,4,200,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00006_6_batch_normalization=True,batch_size=32,context_length=4,epochs=200,num_batches_per_epoch=30,num_hidden__2023-05-30_11-59-14"
7,501.8643769551616,1194.8346745967865,False,,,1,8360b_00007,fae4439fc0004bba9ff67978f3c114a0,2023-05-30_12-19-31,1685441971,1194.8346745967865,2452931,econ-stat-rr01,172.22.1.197,1194.8346745967865,0,1,0.040435791015625,False,32,4,200,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00007_7_batch_normalization=False,batch_size=32,context_length=4,epochs=200,num_batches_per_epoch=30,num_hidden_2023-05-30_11-59-24"
8,440.268287278415,1406.185941696167,False,,,1,8360b_00008,1727ea74f29a4550b9d18a97205f320d,2023-05-30_12-23-13,1685442193,1406.185941696167,2453537,econ-stat-rr01,172.22.1.197,1406.185941696167,0,1,0.028653860092163,True,32,52,200,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00008_8_batch_normalization=True,batch_size=32,context_length=52,epochs=200,num_batches_per_epoch=30,num_hidden_2023-05-30_11-59-36"
9,409.5314433437608,1201.0937387943268,False,,,1,8360b_00009,2bc709e681054838ba81184d8e9e4aec,2023-05-30_12-19-59,1685441999,1201.0937387943268,2454102,econ-stat-rr01,172.22.1.197,1201.0937387943268,0,1,0.0421257019042968,False,32,52,200,30,"[100, 100]",4,"/home/reffert/ray_results/objectiveFNN_2023-05-30_11-58-22/objectiveFNN_8360b_00009_9_batch_normalization=False,batch_size=32,context_length=52,epochs=200,num_batches_per_epoch=30,num_hidde_2023-05-30_11-59-47"
