,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/cardinality,config/cell_type,config/context_length,config/epochs,config/num_cells,config/num_layers,config/use_feat_dynamic_real,config/use_feat_static_cat,config/use_feat_static_real,logdir
27,760.9337678136949,5931.377742767334,False,,,1,fff9b_00027,1c4a6ebac3064bdd9a7878dafde7925c,2023-05-15_14-18-44,1684153124,5931.377742767334,3099295,econ-stat-rr01,172.22.1.197,5931.377742767334,0,1,0.0051674842834472,,lstm,2,40,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00027_27_cardinality=None,cell_type=lstm,context_length=2,epochs=40,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_12-39-53"
28,801.6532672923184,6099.142831325531,False,,,1,fff9b_00028,15ce2ad3393848b89f9bceda792d7e9b,2023-05-15_14-31-30,1684153890,6099.142831325531,3099287,econ-stat-rr01,172.22.1.197,6099.142831325531,0,1,0.0054771900177001,,lstm,4,40,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00028_28_cardinality=None,cell_type=lstm,context_length=4,epochs=40,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_12-49-51"
29,911.4839763642684,5904.180881738663,False,,,1,fff9b_00029,8726a2ec44d0403fa5c4259b868e2152,2023-05-15_14-34-11,1684154051,5904.180881738663,3099297,econ-stat-rr01,172.22.1.197,5904.180881738663,0,1,0.0059471130371093,,lstm,8,40,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00029_29_cardinality=None,cell_type=lstm,context_length=8,epochs=40,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_12-55-47"
30,749.6352928397638,6451.05201292038,False,,,1,fff9b_00030,91d24aaea9c545f991a7cda93ad03c23,2023-05-15_14-50-50,1684155050,6451.05201292038,3098938,econ-stat-rr01,172.22.1.197,6451.05201292038,0,1,0.0059990882873535,,lstm,2,60,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00030_30_cardinality=None,cell_type=lstm,context_length=2,epochs=60,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_13-03-19"
31,817.7951468543622,6656.235832452774,False,,,1,fff9b_00031,6a2af16dfb3947f8825497b136194fc0,2023-05-15_14-56-44,1684155404,6656.235832452774,3099299,econ-stat-rr01,172.22.1.197,6656.235832452774,0,1,0.0057003498077392,,lstm,4,60,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00031_31_cardinality=None,cell_type=lstm,context_length=4,epochs=60,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_13-05-48"
32,908.8731838720892,7035.714369773865,False,,,1,fff9b_00032,b5255df4cb614f4eb410a458a4130dac,2023-05-15_15-15-36,1684156536,7035.714369773865,3099289,econ-stat-rr01,172.22.1.197,7035.714369773865,0,1,0.0053846836090087,,lstm,8,60,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00032_32_cardinality=None,cell_type=lstm,context_length=8,epochs=60,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_13-18-21"
33,773.974378693083,7340.868875026703,False,,,1,fff9b_00033,e204d0f1c46f42ffad0210873b18d5a8,2023-05-15_15-35-08,1684157708,7340.868875026703,3099291,econ-stat-rr01,172.22.1.197,7340.868875026703,0,1,0.0051877498626708,,lstm,2,80,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00033_33_cardinality=None,cell_type=lstm,context_length=2,epochs=80,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_13-32-47"
34,841.6822992700729,7696.450523138046,False,,,1,fff9b_00034,756e912dd1c940d5a3b7344564b12841,2023-05-15_16-02-14,1684159334,7696.450523138046,3099293,econ-stat-rr01,172.22.1.197,7696.450523138046,0,1,0.0056111812591552,,lstm,4,80,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00034_34_cardinality=None,cell_type=lstm,context_length=4,epochs=80,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_13-53-58"
35,949.6409888773028,8187.967189788818,False,,,1,fff9b_00035,1c4a6ebac3064bdd9a7878dafde7925c,2023-05-15_16-35-12,1684161312,8187.967189788818,3099295,econ-stat-rr01,172.22.1.197,8187.967189788818,0,1,0.0051674842834472,,lstm,8,80,140,10,True,False,True,"/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00035_35_cardinality=None,cell_type=lstm,context_length=8,epochs=80,num_cells=140,num_layers=10,use_feat_dynamic_r_2023-05-15_14-18-44"
36,796.6465545707334,3248.6496770381927,False,,,1,fff9b_00036,15ce2ad3393848b89f9bceda792d7e9b,2023-05-15_15-25-39,1684157139,3248.6496770381927,3099287,econ-stat-rr01,172.22.1.197,3248.6496770381927,0,1,0.0054771900177001,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",lstm,2,40,60,8,True,True,True,/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00036_36_cardinality=2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2023-05-15_14-31-30
37,805.6955422314912,3273.5628731250763,False,,,1,fff9b_00037,8726a2ec44d0403fa5c4259b868e2152,2023-05-15_15-28-45,1684157325,3273.5628731250763,3099297,econ-stat-rr01,172.22.1.197,3273.5628731250763,0,1,0.0059471130371093,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",lstm,4,40,60,8,True,True,True,/home/reffert/ray_results/objective_2023-05-15_08-37-33/objective_fff9b_00037_37_cardinality=2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2_2023-05-15_14-34-12
