,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/cardinality,config/cell_type,config/context_length,config/epochs,config/num_cells,config/num_layers,config/use_feat_dynamic_real,config/use_feat_static_cat,config/use_feat_static_real,logdir
10,502.3986400764685,2099.545257806778,False,,,1,73743_00010,877e6cfa0d3f4054a3b37e1e93e60a6a,2023-04-19_15-52-05,1681912325,2099.545257806778,1902991,econ-stat-rr01,172.22.1.197,2099.545257806778,0,1,0.0059716701507568,,lstm,104,20,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00010_10_cardinality=None,cell_type=lstm,context_length=104,epochs=20,num_cells=10,num_layers=3,use_feat_dynamic_r_2023-04-19_15-16-58"
11,494.6556873479319,2148.304827451706,False,,,1,73743_00011,31a31c7d6ef943a797bfd7c9487093d4,2023-04-19_15-52-52,1681912372,2148.304827451706,1902993,econ-stat-rr01,172.22.1.197,2148.304827451706,0,1,0.0061163902282714,,gru,104,20,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00011_11_cardinality=None,cell_type=gru,context_length=104,epochs=20,num_cells=10,num_layers=3,use_feat_dynamic_re_2023-04-19_15-16-58"
12,545.4499522071602,1689.3339385986328,False,,,1,73743_00012,ea08c47779b240d082c3fbdf9244b5e6,2023-04-19_15-45-14,1681911914,1689.3339385986328,1902995,econ-stat-rr01,172.22.1.197,1689.3339385986328,0,1,0.0054364204406738,,lstm,4,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00012_12_cardinality=None,cell_type=lstm,context_length=4,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-16-58"
13,583.8698123044838,1742.559858560562,False,,,1,73743_00013,bce3a75f810c41848482e8be66b1135e,2023-04-19_15-46-07,1681911967,1742.559858560562,1902997,econ-stat-rr01,172.22.1.197,1742.559858560562,0,1,0.0058972835540771,,gru,4,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00013_13_cardinality=None,cell_type=gru,context_length=4,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_real_2023-04-19_15-16-58"
14,534.6944256169621,2301.081573486328,False,,,1,73743_00014,c2ca969e77eb4e17864a2caa12d21477,2023-04-19_16-04-51,1681913091,2301.081573486328,1902972,econ-stat-rr01,172.22.1.197,2301.081573486328,0,1,0.0060245990753173,,lstm,52,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00014_14_cardinality=None,cell_type=lstm,context_length=52,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_re_2023-04-19_15-26-29"
15,536.4908802572123,2212.2262394428253,False,,,1,73743_00015,52619c44258a46289ba0c337ab22826c,2023-04-19_16-04-13,1681913053,2212.2262394428253,1902830,econ-stat-rr01,172.22.1.197,2212.2262394428253,0,1,0.0057461261749267,,gru,52,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00015_15_cardinality=None,cell_type=gru,context_length=52,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-27-21"
16,485.3490137295794,2919.332508325577,False,,,1,73743_00016,cf53aad9533f465e8e776793dd4f6ced,2023-04-19_16-22-09,1681914129,2919.332508325577,1902977,econ-stat-rr01,172.22.1.197,2919.332508325577,0,1,0.0059378147125244,,lstm,104,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00016_16_cardinality=None,cell_type=lstm,context_length=104,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_r_2023-04-19_15-33-29"
17,493.097519117136,2987.964398622513,False,,,1,73743_00017,90d2717bca3e4ffcb49d2a0b363c0947,2023-04-19_16-23-24,1681914204,2987.964398622513,1902975,econ-stat-rr01,172.22.1.197,2987.964398622513,0,1,0.0049812793731689,,gru,104,30,10,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00017_17_cardinality=None,cell_type=gru,context_length=104,epochs=30,num_cells=10,num_layers=3,use_feat_dynamic_re_2023-04-19_15-33-36"
18,522.0118091762253,806.9273273944855,False,,,1,73743_00018,291ca875cb7d469aa2759015c2097406,2023-04-19_15-49-56,1681912196,806.9273273944855,1902985,econ-stat-rr01,172.22.1.197,806.9273273944855,0,1,0.0055902004241943,,lstm,4,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00018_18_cardinality=None,cell_type=lstm,context_length=4,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_real_2023-04-19_15-36-29"
19,493.03548401112266,714.2996406555176,False,,,1,73743_00019,889ded0f43404a4d97caadee27c30705,2023-04-19_15-49-07,1681912147,714.2996406555176,1902983,econ-stat-rr01,172.22.1.197,714.2996406555176,0,1,0.0068650245666503,,gru,4,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00019_19_cardinality=None,cell_type=gru,context_length=4,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_real=_2023-04-19_15-37-12"
20,489.437161105318,1202.8137288093567,False,,,1,73743_00020,0b849704244e402a91c09f9952b8616c,2023-04-19_16-00-57,1681912857,1202.8137288093567,1902979,econ-stat-rr01,172.22.1.197,1202.8137288093567,0,1,0.005624771118164,,lstm,52,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00020_20_cardinality=None,cell_type=lstm,context_length=52,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-40-54"
21,554.3523201251304,1149.2869942188263,False,,,1,73743_00021,981527fa143544399547d63e58b030dc,2023-04-19_16-00-14,1681912814,1149.2869942188263,1902981,econ-stat-rr01,172.22.1.197,1149.2869942188263,0,1,0.0058739185333251,,gru,52,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00021_21_cardinality=None,cell_type=gru,context_length=52,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_real_2023-04-19_15-41-04"
22,458.0161583246437,1566.2170813083649,False,,,1,73743_00022,35c94aebf2f54bedb17ea87daa0c7215,2023-04-19_16-10-39,1681913439,1566.2170813083649,1902989,econ-stat-rr01,172.22.1.197,1566.2170813083649,0,1,0.0056056976318359,,lstm,104,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00022_22_cardinality=None,cell_type=lstm,context_length=104,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_re_2023-04-19_15-44-32"
23,504.0515858533194,1562.124059677124,False,,,1,73743_00023,ea08c47779b240d082c3fbdf9244b5e6,2023-04-19_16-11-16,1681913476,1562.124059677124,1902995,econ-stat-rr01,172.22.1.197,1562.124059677124,0,1,0.0054364204406738,,gru,104,8,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00023_23_cardinality=None,cell_type=gru,context_length=104,epochs=8,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-45-14"
24,423.4675139033716,1410.2156386375427,False,,,1,73743_00024,4393551cebd64c5e8308023706e512f4,2023-04-19_16-09-02,1681913342,1410.2156386375427,1902987,econ-stat-rr01,172.22.1.197,1410.2156386375427,0,1,0.0059552192687988,,lstm,4,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00024_24_cardinality=None,cell_type=lstm,context_length=4,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-45-32"
25,465.24139728884256,1333.6710386276245,False,,,1,73743_00025,bce3a75f810c41848482e8be66b1135e,2023-04-19_16-08-22,1681913302,1333.6710386276245,1902997,econ-stat-rr01,172.22.1.197,1333.6710386276245,0,1,0.0058972835540771,,gru,4,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00025_25_cardinality=None,cell_type=gru,context_length=4,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_real_2023-04-19_15-46-08"
26,516.660662148071,1834.836871147156,False,,,1,73743_00026,889ded0f43404a4d97caadee27c30705,2023-04-19_16-19-42,1681913982,1834.836871147156,1902983,econ-stat-rr01,172.22.1.197,1834.836871147156,0,1,0.0068650245666503,,lstm,52,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00026_26_cardinality=None,cell_type=lstm,context_length=52,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_re_2023-04-19_15-49-07"
27,548.7377606882169,1869.7398364543917,False,,,1,73743_00027,291ca875cb7d469aa2759015c2097406,2023-04-19_16-21-06,1681914066,1869.7398364543917,1902985,econ-stat-rr01,172.22.1.197,1869.7398364543917,0,1,0.0055902004241943,,gru,52,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00027_27_cardinality=None,cell_type=gru,context_length=52,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_15-49-56"
28,444.1484575947167,2333.5564455986023,False,,,1,73743_00028,877e6cfa0d3f4054a3b37e1e93e60a6a,2023-04-19_16-30-59,1681914659,2333.5564455986023,1902991,econ-stat-rr01,172.22.1.197,2333.5564455986023,0,1,0.0059716701507568,,lstm,104,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00028_28_cardinality=None,cell_type=lstm,context_length=104,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_r_2023-04-19_15-52-05"
29,524.4930309350018,2354.684384584427,False,,,1,73743_00029,31a31c7d6ef943a797bfd7c9487093d4,2023-04-19_16-32-07,1681914727,2354.684384584427,1902993,econ-stat-rr01,172.22.1.197,2354.684384584427,0,1,0.0061163902282714,,gru,104,20,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00029_29_cardinality=None,cell_type=gru,context_length=104,epochs=20,num_cells=20,num_layers=3,use_feat_dynamic_re_2023-04-19_15-52-52"
30,444.7928267292319,1965.2376701831815,False,,,1,73743_00030,981527fa143544399547d63e58b030dc,2023-04-19_16-32-59,1681914779,1965.2376701831815,1902981,econ-stat-rr01,172.22.1.197,1965.2376701831815,0,1,0.0058739185333251,,lstm,4,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00030_30_cardinality=None,cell_type=lstm,context_length=4,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-00-14"
31,603.5075078206465,1863.620090007782,False,,,1,73743_00031,0b849704244e402a91c09f9952b8616c,2023-04-19_16-32-01,1681914721,1863.620090007782,1902979,econ-stat-rr01,172.22.1.197,1863.620090007782,0,1,0.005624771118164,,gru,4,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00031_31_cardinality=None,cell_type=gru,context_length=4,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_real_2023-04-19_16-00-58"
32,512.2915754257907,2501.8833560943604,False,,,1,73743_00032,52619c44258a46289ba0c337ab22826c,2023-04-19_16-45-55,1681915555,2501.8833560943604,1902830,econ-stat-rr01,172.22.1.197,2501.8833560943604,0,1,0.0057461261749267,,lstm,52,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00032_32_cardinality=None,cell_type=lstm,context_length=52,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_re_2023-04-19_16-04-13"
33,533.0069169273548,2430.776854515076,False,,,1,73743_00033,c2ca969e77eb4e17864a2caa12d21477,2023-04-19_16-45-22,1681915522,2430.776854515076,1902972,econ-stat-rr01,172.22.1.197,2430.776854515076,0,1,0.0060245990753173,,gru,52,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00033_33_cardinality=None,cell_type=gru,context_length=52,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-04-51"
34,445.865884602016,3000.719796419144,False,,,1,73743_00034,bce3a75f810c41848482e8be66b1135e,2023-04-19_16-58-23,1681916303,3000.719796419144,1902997,econ-stat-rr01,172.22.1.197,3000.719796419144,0,1,0.0058972835540771,,lstm,104,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00034_34_cardinality=None,cell_type=lstm,context_length=104,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_r_2023-04-19_16-08-22"
35,513.6011122697254,3028.080016374588,False,,,1,73743_00035,4393551cebd64c5e8308023706e512f4,2023-04-19_16-59-30,1681916370,3028.080016374588,1902987,econ-stat-rr01,172.22.1.197,3028.080016374588,0,1,0.0059552192687988,,gru,104,30,20,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00035_35_cardinality=None,cell_type=gru,context_length=104,epochs=30,num_cells=20,num_layers=3,use_feat_dynamic_re_2023-04-19_16-09-02"
36,511.39794490789023,988.5398271083832,False,,,1,73743_00036,35c94aebf2f54bedb17ea87daa0c7215,2023-04-19_16-27-08,1681914428,988.5398271083832,1902989,econ-stat-rr01,172.22.1.197,988.5398271083832,0,1,0.0056056976318359,,lstm,4,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00036_36_cardinality=None,cell_type=lstm,context_length=4,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_real_2023-04-19_16-10-39"
37,422.0601277372263,848.9193470478058,False,,,1,73743_00037,ea08c47779b240d082c3fbdf9244b5e6,2023-04-19_16-25-26,1681914326,848.9193470478058,1902995,econ-stat-rr01,172.22.1.197,848.9193470478058,0,1,0.0054364204406738,,gru,4,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00037_37_cardinality=None,cell_type=gru,context_length=4,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_real=_2023-04-19_16-11-17"
38,571.7700338894682,1425.3660531044006,False,,,1,73743_00038,889ded0f43404a4d97caadee27c30705,2023-04-19_16-43-28,1681915408,1425.3660531044006,1902983,econ-stat-rr01,172.22.1.197,1425.3660531044006,0,1,0.0068650245666503,,lstm,52,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00038_38_cardinality=None,cell_type=lstm,context_length=52,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-19-43"
39,521.061022766771,1293.6914565563202,False,,,1,73743_00039,291ca875cb7d469aa2759015c2097406,2023-04-19_16-42-40,1681915360,1293.6914565563202,1902985,econ-stat-rr01,172.22.1.197,1293.6914565563202,0,1,0.0055902004241943,,gru,52,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00039_39_cardinality=None,cell_type=gru,context_length=52,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_real_2023-04-19_16-21-06"
40,543.2792839763642,1849.699818611145,False,,,1,73743_00040,cf53aad9533f465e8e776793dd4f6ced,2023-04-19_16-52-59,1681915979,1849.699818611145,1902977,econ-stat-rr01,172.22.1.197,1849.699818611145,0,1,0.0059378147125244,,lstm,104,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00040_40_cardinality=None,cell_type=lstm,context_length=104,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_re_2023-04-19_16-22-09"
41,503.0565780326729,1827.300388097763,False,,,1,73743_00041,90d2717bca3e4ffcb49d2a0b363c0947,2023-04-19_16-53-52,1681916032,1827.300388097763,1902975,econ-stat-rr01,172.22.1.197,1827.300388097763,0,1,0.0049812793731689,,gru,104,8,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00041_41_cardinality=None,cell_type=gru,context_length=104,epochs=8,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-23-25"
42,476.57689433437616,1666.056171655655,False,,,1,73743_00042,ea08c47779b240d082c3fbdf9244b5e6,2023-04-19_16-53-12,1681915992,1666.056171655655,1902995,econ-stat-rr01,172.22.1.197,1666.056171655655,0,1,0.0054364204406738,,lstm,4,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00042_42_cardinality=None,cell_type=lstm,context_length=4,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-25-26"
43,440.95574817518246,1503.8306727409365,False,,,1,73743_00043,35c94aebf2f54bedb17ea87daa0c7215,2023-04-19_16-52-12,1681915932,1503.8306727409365,1902989,econ-stat-rr01,172.22.1.197,1503.8306727409365,0,1,0.0056056976318359,,gru,4,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00043_43_cardinality=None,cell_type=gru,context_length=4,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_real_2023-04-19_16-27-08"
44,586.3542839763643,2200.205782651901,False,,,1,73743_00044,877e6cfa0d3f4054a3b37e1e93e60a6a,2023-04-19_17-07-40,1681916860,2200.205782651901,1902991,econ-stat-rr01,172.22.1.197,2200.205782651901,0,1,0.0059716701507568,,lstm,52,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00044_44_cardinality=None,cell_type=lstm,context_length=52,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_re_2023-04-19_16-30-59"
45,560.7028936392076,2024.362871646881,False,,,1,73743_00045,0b849704244e402a91c09f9952b8616c,2023-04-19_17-05-46,1681916746,2024.362871646881,1902979,econ-stat-rr01,172.22.1.197,2024.362871646881,0,1,0.005624771118164,,gru,52,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00045_45_cardinality=None,cell_type=gru,context_length=52,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-32-02"
46,519.1075165102538,2653.7361142635345,False,,,1,73743_00046,31a31c7d6ef943a797bfd7c9487093d4,2023-04-19_17-16-21,1681917381,2653.7361142635345,1902993,econ-stat-rr01,172.22.1.197,2653.7361142635345,0,1,0.0061163902282714,,lstm,104,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00046_46_cardinality=None,cell_type=lstm,context_length=104,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_r_2023-04-19_16-32-08"
47,470.8022115050401,2557.4621047973637,False,,,1,73743_00047,981527fa143544399547d63e58b030dc,2023-04-19_17-15-37,1681917337,2557.4621047973637,1902981,econ-stat-rr01,172.22.1.197,2557.4621047973637,0,1,0.0058739185333251,,gru,104,20,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00047_47_cardinality=None,cell_type=gru,context_length=104,epochs=20,num_cells=40,num_layers=3,use_feat_dynamic_re_2023-04-19_16-33-00"
48,426.9248479318735,2154.7055113315582,False,,,1,73743_00048,291ca875cb7d469aa2759015c2097406,2023-04-19_17-18-35,1681917515,2154.7055113315582,1902985,econ-stat-rr01,172.22.1.197,2154.7055113315582,0,1,0.0055902004241943,,lstm,4,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00048_48_cardinality=None,cell_type=lstm,context_length=4,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-42-41"
49,416.2405152937087,2052.596236228943,False,,,1,73743_00049,889ded0f43404a4d97caadee27c30705,2023-04-19_17-17-41,1681917461,2052.596236228943,1902983,econ-stat-rr01,172.22.1.197,2052.596236228943,0,1,0.0068650245666503,,gru,4,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00049_49_cardinality=None,cell_type=gru,context_length=4,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_real_2023-04-19_16-43-29"
50,609.1239876607576,2771.726174116134,False,,,1,73743_00050,c2ca969e77eb4e17864a2caa12d21477,2023-04-19_17-31-34,1681918294,2771.726174116134,1902972,econ-stat-rr01,172.22.1.197,2771.726174116134,0,1,0.0060245990753173,,lstm,52,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00050_50_cardinality=None,cell_type=lstm,context_length=52,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_re_2023-04-19_16-45-23"
51,559.4976885644769,2664.738684654236,False,,,1,73743_00051,52619c44258a46289ba0c337ab22826c,2023-04-19_17-30-20,1681918220,2664.738684654236,1902830,econ-stat-rr01,172.22.1.197,2664.738684654236,0,1,0.0057461261749267,,gru,52,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00051_51_cardinality=None,cell_type=gru,context_length=52,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_rea_2023-04-19_16-45-56"
52,503.7761079249218,3362.0193338394165,False,,,1,73743_00052,35c94aebf2f54bedb17ea87daa0c7215,2023-04-19_17-48-15,1681919295,3362.0193338394165,1902989,econ-stat-rr01,172.22.1.197,3362.0193338394165,0,1,0.0056056976318359,,lstm,104,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00052_52_cardinality=None,cell_type=lstm,context_length=104,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_r_2023-04-19_16-52-12"
53,481.0411583246438,3295.1076996326447,False,,,1,73743_00053,cf53aad9533f465e8e776793dd4f6ced,2023-04-19_17-47-55,1681919275,3295.1076996326447,1902977,econ-stat-rr01,172.22.1.197,3295.1076996326447,0,1,0.0059378147125244,,gru,104,30,40,3,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00053_53_cardinality=None,cell_type=gru,context_length=104,epochs=30,num_cells=40,num_layers=3,use_feat_dynamic_re_2023-04-19_16-53-00"
54,540.5873653110879,728.2242817878723,False,,,1,73743_00054,ea08c47779b240d082c3fbdf9244b5e6,2023-04-19_17-05-21,1681916721,728.2242817878723,1902995,econ-stat-rr01,172.22.1.197,728.2242817878723,0,1,0.0054364204406738,,lstm,4,8,10,4,True,False,False,"/home/reffert/ray_results/objective_2023-04-19_15-16-41/objective_73743_00054_54_cardinality=None,cell_type=lstm,context_length=4,epochs=8,num_cells=10,num_layers=4,use_feat_dynamic_real_2023-04-19_16-53-13"
